              5544                -4                 3                 2         0.005  0
             -5544                 4                -3                -2         0.005  0
              5554               -12                11                 4         0.105  0
             -5554                12               -11                -4         0.105  0
              5554               -14                13                 4         0.105  0
             -5554                14               -13                -4         0.105  0
              5554               -16                15                 4          0.04  0
             -5554                16               -15                -4          0.04  0
              5554                -2                 1                 4           0.5  0
             -5554                 2                -1                -4           0.5  0
              5554                -2                 4                 1          0.08  0
             -5554                 2                -4                -1          0.08  0
              5554                -4                 3                 4          0.14  0
             -5554                 4                -3                -4          0.14  0
              5554                -4                 4                 3          0.01  0
             -5554                 4                -4                -3          0.01  0
              5554                -2                 1                 2         0.015  0
             -5554                 2                -1                -2         0.015  0
              5554                -4                 3                 2         0.005  0
             -5554                 4                -3                -2         0.005  0
             10111               111               221                 0           0.3  0
             10111               111               331                 0           0.1  0
             10111               321              -321                 0          0.12  0
             10111               311               311                 0          0.06  0
             10111               311               311                 0          0.06  0
             10111               223               211              -211          0.18  0
             10111               223               111               111          0.18  0
             10113               223               111                 0             1  0
             10211               211               221                 0           0.3  0
            -10211              -211               221                 0           0.3  0
             10211               211               331                 0           0.1  0
            -10211              -211               331                 0           0.1  0
             10211               321              -311                 0          0.24  0
            -10211              -321               311                 0          0.24  0
             10211               223               211               111          0.36  0
            -10211               223              -211               111          0.36  0
             10213               223               211                 0        0.9984  0
            -10213               223              -211                 0        0.9984  0
             10213               211                22                 0        0.0016  0
            -10213              -211                22                 0        0.0016  0
             10221               113               111                 0           0.2  0
             10221               213              -213                 0           0.2  0
             10221               111               111               111           0.1  0
             10221               211              -211                 0           0.2  0
             10221               111               111                 0           0.1  0
             10221               321              -321                 0          0.05  0
             10221               311               311                 0         0.025  0
             10221               311               311                 0         0.025  0
             10221               221               221                 0           0.1  0
             10223               213              -211                 0         0.333  0
             10223               113               111                 0         0.334  0
             10223              -213               211                 0         0.333  0
             10311               321              -211                 0         0.667  0
            -10311              -321               211                 0         0.667  0
             10311               311               111                 0         0.333  0
            -10311              -311               111                 0         0.333  0
             10313               321              -213                 0          0.29  0
            -10313              -321               213                 0          0.29  0
             10313               311               113                 0         0.145  0
            -10313              -311               113                 0         0.145  0
             10313             10321              -211                 0          0.19  0
            -10313            -10321               211                 0          0.19  0
             10313             10311               111                 0         0.095  0
            -10313            -10311               111                 0         0.095  0
             10313               323              -211                 0          0.11  0
            -10313              -323               211                 0          0.11  0
             10313               313               111                 0         0.055  0
            -10313              -313               111                 0         0.055  0
             10313               311               223                 0         0.115  0
            -10313              -311               223                 0         0.115  0
             10321               311               211                 0         0.667  0
            -10321              -311              -211                 0         0.667  0
             10321               321               111                 0         0.333  0
            -10321              -321               111                 0         0.333  0
             10323               311               213                 0          0.29  0
            -10323              -311              -213                 0          0.29  0
             10323               321               113                 0         0.145  0
            -10323              -321               113                 0         0.145  0
             10323             10311               211                 0          0.19  0
            -10323            -10311              -211                 0          0.19  0
             10323             10321               111                 0         0.095  0
            -10323            -10321               111                 0         0.095  0
             10323               313               211                 0          0.11  0
            -10323              -313              -211                 0          0.11  0
             10323               323               111                 0         0.055  0
            -10323              -323               111                 0         0.055  0
             10323               321               223                 0         0.115  0
            -10323              -321               223                 0         0.115  0
             10331               321              -321                 0           0.3  0
             10331               311               311                 0          0.15  0
             10331               311               311                 0          0.15  0
             10331               221               221                 0           0.3  0
             10331               211              -211                 0          0.05  0
             10331               111               111                 0          0.05  0
             10333               313              -311                 0          0.25  0
             10333              -313               311                 0          0.25  0
             10333               323              -321                 0          0.25  0
             10333              -323               321                 0          0.25  0
             10411               421               211                 0         0.667  0
            -10411              -421              -211                 0         0.667  0
             10411               411               111                 0         0.333  0
            -10411              -411               111                 0         0.333  0
             10413               423               211                 0         0.667  0
            -10413              -423              -211                 0         0.667  0
             10413               413               111                 0         0.333  0
            -10413              -413               111                 0         0.333  0
             10421               411              -211                 0         0.667  0
            -10421              -411               211                 0         0.667  0
             10421               421               111                 0         0.333  0
            -10421              -421               111                 0         0.333  0
             10423               413              -211                 0         0.667  0
            -10423              -413               211                 0         0.667  0
             10423               423               111                 0         0.333  0
            -10423              -423               111                 0         0.333  0
             10431               431               111                 0           1.0  0
            -10431              -431               111                 0           1.0  0
             10433               423               321                 0           0.5  0
            -10433              -423              -321                 0           0.5  0
             10433               413               311                 0           0.5  0
            -10433              -413              -311                 0           0.5  0
             10441                22                22                 0       0.00026  0
             10441               311               311                 0        0.0021  0
             10441               211              -211                 0        0.0049  0
             10441               221               221                 0        0.0021  0
             10441               311               311                 0        0.0021  0
             10441               313              -313                 0        0.0016  0
             10441               321              -321                 0         0.006  0
             10441               333               333                 0         0.001  0
             10441               443                22                 0          0.02  0
             10441              2212             -2212                 0       0.00022  0
             10441              3122             -3122                 0        0.0005  0
             10441           9010221           9010221                 0        0.0028  0
             10441               211              -211               113          0.01  0
             10441               213              -211               111          0.01  0
             10441              -213               211               111          0.01  0
             10441               321              -313              -211        0.0032  0
             10441              -321               313               211        0.0032  0
             10441               323               311              -211        0.0043  0
             10441              -323               311               211        0.0043  0
             10441               211               211              -211        0.0134  0
             10441               321               321              -321        0.0021  0
             10441               321              -321               211        0.0153  0
             10441              2212             -2212               211        0.0022  0
             10441               211               211               211        0.0098  0
             10441                83               -83                 0       0.86862  0
             10443               441                22                 0           0.5  0
             10443               443               111                 0          0.01  0
             10443                83               -83                 0          0.49  0
             10511               521              -211                 0         0.667  0
            -10511              -521               211                 0         0.667  0
             10511               511               111                 0         0.333  0
            -10511              -511               111                 0         0.333  0
             10513               523              -211                 0         0.667  0
            -10513              -523               211                 0         0.667  0
             10513               513               111                 0         0.333  0
            -10513              -513               111                 0         0.333  0
             10521               511               211                 0         0.667  0
            -10521              -511              -211                 0         0.667  0
             10521               521               111                 0         0.333  0
            -10521              -521               111                 0         0.333  0
             10523               513               211                 0         0.667  0
            -10523              -513              -211                 0         0.667  0
             10523               523               111                 0         0.333  0
            -10523              -523               111                 0         0.333  0
             10531               521              -321                 0           0.5  0
            -10531              -521               321                 0           0.5  0
             10531               511              -311                 0           0.5  0
            -10531              -511               311                 0           0.5  0
             10533               523              -321                 0           0.5  0
            -10533              -523               321                 0           0.5  0
             10533               513              -311                 0           0.5  0
            -10533              -513               311                 0           0.5  0
             10541               511               411                 0           0.5  0
            -10541              -511              -411                 0           0.5  0
             10541               521               421                 0           0.5  0
            -10541              -521              -421                 0           0.5  0
             10543               513               411                 0           0.5  0
            -10543              -513              -411                 0           0.5  0
             10543               523               421                 0           0.5  0
            -10543              -523              -421                 0           0.5  0
             10551                21                21                 0          0.98  0
             10551               553                22                 0          0.02  0
             10553                21                21                 0             1  0
             13122              3222              -211                 0        0.3333  0
            -13122             -3222               211                 0        0.3333  0
             13122              3112               211                 0        0.3333  0
            -13122             -3112              -211                 0        0.3333  0
             13122              3212               111                 0        0.3334  0
            -13122             -3212               111                 0        0.3334  0
             14122              4222              -211                 0          0.24  0
            -14122             -4222               211                 0          0.24  0
             14122              4112               211                 0          0.24  0
            -14122             -4112              -211                 0          0.24  0
             14122              4122               211              -211          0.18  0
            -14122             -4122              -211               211          0.18  0
             14122              4212               111                 0          0.24  0
            -14122             -4212               111                 0          0.24  0
             14122              4122               111               111          0.09  0
            -14122             -4122               111               111          0.09  0
             14122              4122                22                 0          0.01  0
            -14122             -4122                22                 0          0.01  0
             20113               213              -211                 0          0.33  0
             20113              -213               211                 0          0.33  0
             20113               113               111                 0          0.34  0
             20213               113               211                 0           0.5  0
            -20213               113              -211                 0           0.5  0
             20213               213               111                 0           0.5  0
            -20213              -213               111                 0           0.5  0
             20223           9000211              -211                 0          0.12  0
             20223           9000111               111                 0          0.12  0
             20223          -9000211               211                 0          0.12  0
             20223               221               211              -211          0.08  0
             20223               221               111               111          0.08  0
             20223               113               211              -211          0.11  0
             20223               213              -211               111         0.074  0
             20223               113               111               111         0.074  0
             20223              -213               211               111         0.074  0
             20223               321              -321               111         0.023  0
             20223               321              -311              -211         0.023  0
             20223               311              -311               111         0.023  0
             20223               311              -321               211         0.023  0
             20223               113                22                 0       0.05526  0
             20223               333                22                 0       0.00074  0
             20313               323              -211                 0         0.627  0
            -20313              -323               211                 0         0.627  0
             20313               313               111                 0         0.313  0
            -20313              -313               111                 0         0.313  0
             20313               321              -213                 0          0.02  0
            -20313              -321               213                 0          0.02  0
             20313               311               113                 0          0.01  0
            -20313              -311               113                 0          0.01  0
             20313               311             10221                 0          0.02  0
            -20313              -311             10221                 0          0.02  0
             20313               311               223                 0          0.01  0
            -20313              -311               223                 0          0.01  0
             20323               313               211                 0         0.627  0
            -20323              -313              -211                 0         0.627  0
             20323               323               111                 0         0.313  0
            -20323              -323               111                 0         0.313  0
             20323               311               213                 0          0.02  0
            -20323              -311              -213                 0          0.02  0
             20323               321               113                 0          0.01  0
            -20323              -321               113                 0          0.01  0
             20323               321             10221                 0          0.02  0
            -20323              -321             10221                 0          0.02  0
             20323               321               223                 0          0.01  0
            -20323              -321               223                 0          0.01  0
             20333               313              -311                 0          0.25  0
             20333              -313               311                 0          0.25  0
             20333               323              -321                 0          0.25  0
             20333              -323               321                 0          0.25  0
             20413               423               211                 0         0.667  0
            -20413              -423              -211                 0         0.667  0
             20413               413               111                 0         0.333  0
            -20413              -413               111                 0         0.333  0
             20423               413              -211                 0         0.667  0
            -20423              -413               211                 0         0.667  0
             20423               423               111                 0         0.333  0
            -20423              -423               111                 0         0.333  0
             20433               433               111                 0          0.76  0
            -20433              -433               111                 0          0.76  0
             20433               433                22                 0          0.24  0
            -20433              -433                22                 0          0.24  0
             20443               443                22                 0         0.356  0
             20443               311               311                 0         1e-05  0
             20443               311               311                 0         1e-05  0
             20443               313              -313                 0        0.0016  0
             20443              2212             -2212                 0       7.2e-05  0
             20443              3122             -3122                 0        0.0003  0
             20443               211              -211               113         0.002  0
             20443               213              -211               111         0.002  0
             20443              -213               211               111         0.002  0
             20443               321               311              -211        0.0025  0
             20443               321              -313              -211        0.0002  0
             20443              -321               311               211        0.0025  0
             20443              -321               313               211        0.0002  0
             20443               323               311              -211        0.0009  0
             20443              -323               311               211        0.0009  0
             20443               211               211              -211        0.0062  0
             20443               311               311               211        0.0008  0
             20443               321               321              -321        0.0004  0
             20443               321              -321               211        0.0038  0
             20443               321              -321               311        0.0003  0
             20443              2212             -2212               211        0.0005  0
             20443               211               211               211        0.0058  0
             20443                83               -83                 0      0.611008  0
             20513               523              -211                 0         0.667  0
            -20513              -523               211                 0         0.667  0
             20513               513               111                 0         0.333  0
            -20513              -513               111                 0         0.333  0
             20523               513               211                 0         0.667  0
            -20523              -513              -211                 0         0.667  0
             20523               523               111                 0         0.333  0
            -20523              -523               111                 0         0.333  0
             20533               523              -321                 0           0.5  0
            -20533              -523               321                 0           0.5  0
             20533               513              -311                 0           0.5  0
            -20533              -513               311                 0           0.5  0
             20543               513               411                 0           0.5  0
            -20543              -513              -411                 0           0.5  0
             20543               523               421                 0           0.5  0
            -20543              -523              -421                 0           0.5  0
             20553               553                22                 0          0.35  0
             20553                21                21                 0          0.65  0
             23122              2212              -321                 0         0.176  0
            -23122             -2212               321                 0         0.176  0
             23122              2112              -311                 0         0.176  0
            -23122             -2112               311                 0         0.176  0
             23122              3222              -211                 0         0.216  0
            -23122             -3222               211                 0         0.216  0
             23122              3112               211                 0         0.216  0
            -23122             -3112              -211                 0         0.216  0
             23122              3212               111                 0         0.216  0
            -23122             -3212               111                 0         0.216  0
             30313               321              -211                 0         0.258  0
            -30313              -321               211                 0         0.258  0
             30313               311               111                 0         0.129  0
            -30313              -311               111                 0         0.129  0
             30313               323              -211                 0        0.2093  0
            -30313              -323               211                 0        0.2093  0
             30313               313               111                 0        0.1047  0
            -30313              -313               111                 0        0.1047  0
             30313              -213               321                 0        0.1993  0
            -30313               213              -321                 0        0.1993  0
             30313               113               311                 0        0.0997  0
            -30313               113              -311                 0        0.0997  0
             30323               311               211                 0         0.258  0
            -30323              -311              -211                 0         0.258  0
             30323               321               111                 0         0.129  0
            -30323              -321               111                 0         0.129  0
             30323               313               211                 0        0.2093  0
            -30323              -313              -211                 0        0.2093  0
             30323               323               111                 0        0.1047  0
            -30323              -323               111                 0        0.1047  0
             30323               213               311                 0        0.1993  0
            -30323              -213              -311                 0        0.1993  0
             30323               113               321                 0        0.0997  0
            -30323               113              -321                 0        0.0997  0
             30443               411              -411                 0        0.4243  0
             30443               421              -421                 0        0.5723  0
             30443               443               211              -211        0.0034  0
             33122              2212              -321                 0           0.1  0
            -33122             -2212               321                 0           0.1  0
             33122              2112              -311                 0           0.1  0
            -33122             -2112               311                 0           0.1  0
             33122              3222              -211                 0          0.16  0
            -33122             -3222               211                 0          0.16  0
             33122              3112               211                 0          0.16  0
            -33122             -3112              -211                 0          0.16  0
             33122              3212               111                 0          0.16  0
            -33122             -3212               111                 0          0.16  0
             33122              3122               221                 0          0.32  0
            -33122             -3122               221                 0          0.32  0
            100113               211              -211                 0           0.4  0
            100113               211              -211               211          0.35  0
            100113               211              -211               111          0.15  0
            100113               111               111               111           0.1  0
            100213               211               111                 0           0.4  0
           -100213              -211               111                 0           0.4  0
            100213               211               211              -211           0.4  0
           -100213              -211              -211               211           0.4  0
            100213               211               111               111           0.2  0
           -100213              -211               111               111           0.2  0
            100441               321              -311              -211         0.019  0
            100441              -321               311               211         0.019  0
            100441               111               321              -321        0.0095  0
            100441               311              -311               111        0.0095  0
            100441                83               -83                 0         0.943  0
            100443                11               -11                 0       0.00735  0
            100443                13               -13                 0        0.0073  0
            100443                15               -15                 0        0.0028  0
            100443               113               111                 0         8e-06  0
            100443               211              -211                 0         8e-05  0
            100443               213              -211                 0         8e-06  0
            100443              -213               211                 0         8e-06  0
            100443               221               113                 0         3e-05  0
            100443               223               111                 0       2.5e-05  0
            100443               223               221                 0         1e-06  0
            100443               225                22                 0       0.00021  0
            100443               311               311                 0       5.2e-05  0
            100443               313               311                 0       4.6e-05  0
            100443              -313               311                 0       4.6e-05  0
            100443               321              -321                 0        0.0001  0
            100443               323              -321                 0       6.5e-06  0
            100443              -323               321                 0       6.5e-06  0
            100443               331                22                 0       0.00015  0
            100443               333               111                 0         1e-06  0
            100443               333               221                 0         2e-05  0
            100443               441                22                 0        0.0032  0
            100443               443               111                 0        0.0013  0
            100443               443               221                 0        0.0324  0
            100443               445                22                 0        0.0933  0
            100443              2212             -2212                 0       0.00021  0
            100443              2224             -2224                 0       0.00013  0
            100443              3122             -3122                 0       0.00018  0
            100443              3212             -3212                 0       0.00012  0
            100443              3224             -3224                 0       0.00011  0
            100443              3312             -3312                 0         9e-05  0
            100443             10113               111                 0      0.000214  0
            100443             10213              -211                 0      0.000214  0
            100443            -10213               211                 0      0.000214  0
            100443             10323              -321                 0         0.001  0
            100443            -10323               321                 0         0.001  0
            100443             10441                22                 0        0.0922  0
            100443             10443               111                 0        0.0008  0
            100443             20443                22                 0        0.0907  0
            100443               211              -211               111      0.000164  0
            100443               211              -211               113       0.00042  0
            100443               321              -321               223       0.00015  0
            100443               333               211              -211       0.00015  0
            100443               333               321              -321         6e-05  0
            100443               443               111               111        0.1658  0
            100443               443               211              -211        0.3366  0
            100443              2212             -2212               111       0.00014  0
            100443               311               311               211       0.00022  0
            100443               321              -321               211        0.0016  0
            100443              2212             -2212               211        0.0008  0
            100443               211               211              -211         0.003  0
            100443               211               211               211       0.00015  0
            100443               211               211               211        0.0035  0
            100443                83               -83                 0        0.0168  0
            100443                21                21                21      0.125878  0
            100443                22                21                21      0.008938  0
            100553                11               -11                 0        0.0191  0
            100553                13               -13                 0        0.0193  0
            100553                15               -15                 0         0.017  0
            100553               555                22                 0         0.067  0
            100553             10551                22                 0         0.043  0
            100553             20553                22                 0         0.066  0
            100553               553               111               111          0.09  0
            100553               553               211              -211         0.185  0
            100553                 1                -1                 0         0.005  0
            100553                 2                -2                 0          0.02  0
            100553                 3                -3                 0         0.005  0
            100553                 4                -4                 0          0.02  0
            100553                21                21                21        0.4276  0
            100553                22                21                21         0.016  0
           1000001           1000039                 1                 0             1  0
          -1000001           1000039                -1                 0             1  0
           1000001          -1000024                 2                 0             0  0
          -1000001           1000024                -2                 0             0  0
           1000001          -1000037                 2                 0             0  0
          -1000001           1000037                -2                 0             0  0
           1000001           1000022                 1                 0             0  0
          -1000001           1000022                -1                 0             0  0
           1000001           1000023                 1                 0             0  0
          -1000001           1000023                -1                 0             0  0
           1000001           1000025                 1                 0             0  0
          -1000001           1000025                -1                 0             0  0
           1000001           1000035                 1                 0             0  0
          -1000001           1000035                -1                 0             0  0
           1000001           1000002               -24                 0             0  0
          -1000001          -1000002                24                 0             0  0
           1000001           2000002               -24                 0             0  0
          -1000001          -2000002                24                 0             0  0
           1000001           1000002               -37                 0             0  0
          -1000001          -1000002                37                 0             0  0
           1000001           2000002               -37                 0             0  0
          -1000001          -2000002                37                 0             0  0
           1000001           1000021                 1                 0             0  0
          -1000001           1000021                -1                 0             0  0
           1000001               -12                 1                 0             0  0
          -1000001                12                -1                 0             0  0
           1000001               -12                 3                 0             0  0
          -1000001                12                -3                 0             0  0
           1000001               -12                 5                 0             0  0
          -1000001                12                -5                 0             0  0
           1000001               -14                 1                 0             0  0
          -1000001                14                -1                 0             0  0
           1000001               -14                 3                 0             0  0
          -1000001                14                -3                 0             0  0
           1000001               -14                 5                 0             0  0
          -1000001                14                -5                 0             0  0
           1000001               -16                 1                 0             0  0
          -1000001                16                -1                 0             0  0
           1000001               -16                 3                 0             0  0
          -1000001                16                -3                 0             0  0
           1000001               -16                 5                 0             0  0
          -1000001                16                -5                 0             0  0
           1000001                12                 1                 0             0  0
          -1000001               -12                -1                 0             0  0
           1000001                11                 2                 0             0  0
          -1000001               -11                -2                 0             0  0
           1000001                12                 3                 0             0  0
          -1000001               -12                -3                 0             0  0
           1000001                11                 4                 0             0  0
          -1000001               -11                -4                 0             0  0
           1000001                12                 5                 0             0  0
          -1000001               -12                -5                 0             0  0
           1000001                11                 6                 0             0  0
          -1000001               -11                -6                 0             0  0
           1000001                14                 1                 0             0  0
          -1000001               -14                -1                 0             0  0
           1000001                13                 2                 0             0  0
          -1000001               -13                -2                 0             0  0
           1000001                14                 3                 0             0  0
          -1000001               -14                -3                 0             0  0
           1000001                13                 4                 0             0  0
          -1000001               -13                -4                 0             0  0
           1000001                14                 5                 0             0  0
